,Unnamed: 0.1,Unnamed: 0,CustomerId,Gender,Age,PostalCode,MinTrxValue,MaxTrxValue,TotalTrxValue,Cash,CreditCard,Cheque,SinceLastTrx,Churn,SqrtTotal,SqrtMax,SqrtMin
853,853,856,662,female,33.0,3,982.1,982.1,982.1,0,1,0,756.0,no,31.338474755482277,31.338474755482277,31.338474755482277
854,854,857,145,male,80.0,6,50.31,141.8,306.3,1,0,0,448.0,yes,17.501428513124292,11.907980517283358,7.0929542505221335
855,855,858,53,male,22.0,6,394.0,394.0,394.0,0,1,0,616.0,no,19.849433241279208,19.849433241279208,19.849433241279208
856,856,859,307,male,46.0,2,384.4,384.4,384.4,0,1,0,617.0,no,19.60612149304395,19.60612149304395,19.60612149304395
857,857,860,305,male,52.0,3,305.26,305.26,305.26,1,0,0,963.0,yes,17.47169138921587,17.47169138921587,17.47169138921587
858,858,861,331,female,37.0,2,230.29,230.29,230.29,0,1,0,938.0,no,15.175308893067053,15.175308893067053,15.175308893067053
859,859,862,240,male,62.0,4,168.24,168.24,168.24,0,0,1,1372.0,yes,12.97073629367277,12.97073629367277,12.97073629367277
860,860,863,37,female,18.0,3,50.18,218.22,268.4,1,0,0,1211.0,yes,16.382917933017914,14.772271321635005,7.083784299369935
861,861,864,770,male,65.0,6,2.13,153.21,267.14,1,0,0,551.0,yes,16.34441800738099,12.377802712921223,1.4594519519326423
862,862,865,178,female,66.0,4,6.87,111.54,249.4,1,1,1,1395.0,yes,15.792403236999744,10.561249926026749,2.6210684844162313
863,863,866,920,female,48.0,6,451.55,451.55,451.55,1,0,0,1050.0,no,21.249705880317496,21.249705880317496,21.249705880317496
864,864,867,908,female,26.0,6,400.74,400.74,400.74,0,0,1,1239.0,no,20.018491451655393,20.018491451655393,20.018491451655393
865,865,868,911,female,45.0,6,100.9,208.89,309.79,0,1,0,705.0,yes,17.600852252092796,14.453027364535085,10.044899203078147
866,866,869,349,male,33.0,6,4.62,147.17,341.94,0,1,0,849.0,no,18.491619723539635,12.131364309095659,2.149418526020468
867,867,870,121,male,38.0,7,9.54,390.43,543.27,1,0,0,1308.0,yes,23.308153079984695,19.759301607091277,3.0886890422961
868,868,871,54,male,63.0,3,0.82,85.0,108.82,1,0,0,1121.0,yes,10.431682510506155,9.219544457292887,0.9055385138137416
869,869,872,916,female,75.0,3,36.23,193.19,280.31,0,1,0,621.0,yes,16.742460989950075,13.899280556920923,6.019136150644875
870,870,873,135,female,54.0,6,571.58,571.58,571.58,1,0,0,908.0,yes,23.907739332693087,23.907739332693087,23.907739332693087
871,871,874,80,male,34.0,6,2.52,210.5,312.22,1,1,1,844.0,yes,17.669748158929714,14.508618128546908,1.5874507866387544
872,872,875,429,female,19.0,2,64.76,64.76,64.76,0,1,0,596.0,no,8.047359815492284,8.047359815492284,8.047359815492284
873,873,876,496,male,72.0,4,0.0,240.8,312.69,1,1,0,1094.0,yes,17.68304272459918,15.517731793016658,0.0
874,874,877,383,female,18.0,5,0.54,188.87,383.51,0,1,1,406.0,no,19.58341134736234,13.742998217274133,0.7348469228349535
875,875,878,315,female,64.0,7,191.67,191.67,191.67,0,0,1,975.0,yes,13.84449349019313,13.84449349019313,13.84449349019313
876,876,879,74,male,66.0,5,19.19,384.59,423.73,0,1,0,609.0,no,20.58470305833922,19.61096631989357,4.380639222761902
877,877,880,324,female,39.0,6,1.88,153.41,298.93,1,1,0,1095.0,yes,17.28959224504731,12.38587905640936,1.3711309200802089
878,878,881,584,male,55.0,4,16.29,143.69,285.9,1,0,0,986.0,yes,16.90857770482189,11.9870763741623,4.036087214122113
879,879,882,419,female,75.0,7,1.71,105.2,186.35,0,1,0,1154.0,no,13.651007288841361,10.256705123966467,1.307669683062202
880,880,883,151,female,50.0,3,0.2,161.77,303.32,1,0,1,1233.0,yes,17.41608451977654,12.718883598806933,0.4472135954999579
881,881,884,286,male,70.0,3,169.68,169.68,169.68,0,1,0,682.0,no,13.026127590347025,13.026127590347025,13.026127590347025
882,882,885,604,female,89.0,4,87.59,95.95,183.54,0,1,0,964.0,yes,13.547693530634652,9.795407086997457,9.358952932887311
883,883,886,363,male,19.0,2,100.16,629.04,729.2,0,0,1,758.0,no,27.003703449712226,25.08066984751404,10.007996802557443
884,884,887,246,female,81.0,4,19.63,491.66,735.47,0,1,0,1003.0,no,27.119550143761604,22.173407496368256,4.430575583375144
885,885,888,490,female,63.0,4,264.87,264.87,264.87,0,0,1,1340.0,yes,16.274827188022613,16.274827188022613,16.274827188022613
886,886,889,552,male,67.0,2,0.05,133.49,275.78,1,1,1,1138.0,yes,16.606625183943905,11.553787257864842,0.22360679774997896
887,887,890,780,female,30.0,4,0.79,8.6,10.2,0,1,0,852.0,no,3.1937438845342623,2.932575659723036,0.8888194417315589
888,888,891,754,male,17.0,3,0.79,121.73,207.99,1,1,0,703.0,no,14.421858410066298,11.03313192162588,0.8888194417315589
889,889,892,849,male,34.0,2,8.09,480.96,535.55,1,0,0,390.0,no,23.14195324513469,21.930800258996477,2.8442925306655784
890,890,893,277,male,45.0,6,517.79,517.79,517.79,0,1,0,536.0,no,22.754999450670176,22.754999450670176,22.754999450670176
891,891,894,483,male,71.0,4,0.07,11.14,26.47,0,1,0,850.0,no,5.144900387762624,3.3376638536557275,0.2645751311064591
892,892,895,599,female,44.0,6,218.53,218.53,218.53,0,1,0,1089.0,yes,14.782760229402356,14.782760229402356,14.782760229402356
893,893,896,150,female,50.0,2,0.01,242.0,344.66,1,1,0,1237.0,yes,18.565020872598016,15.556349186104045,0.1
894,894,897,941,male,30.0,7,0.34,407.59,527.59,0,1,1,160.0,no,22.969327373695556,20.18885831343615,0.5830951894845301
895,895,898,956,female,29.0,5,112.88,132.46,245.34,1,0,0,759.0,no,15.663332978647935,11.509126813099247,10.62449998823474
896,896,899,172,male,28.0,7,0.04,1.86,2.5,0,1,0,974.0,no,1.5811388300841898,1.3638181696985856,0.2
897,897,900,981,female,42.0,3,2.5,2.5,2.5,0,1,0,637.0,yes,1.5811388300841898,1.5811388300841898,1.5811388300841898
898,898,901,370,male,20.0,3,451.0,451.0,451.0,0,1,0,761.0,no,21.236760581595302,21.236760581595302,21.236760581595302
899,899,902,64,male,47.0,4,10.29,92.68,141.6,1,0,0,1137.0,yes,11.899579824514813,9.627045237246993,3.207802986469088
900,900,903,97,female,89.0,6,35.75,186.75,296.33,1,0,0,441.0,yes,17.214238292762186,13.665650368716449,5.979130371550699
901,901,904,209,male,55.0,6,0.0,51.56,95.52,0,1,0,321.0,no,9.773433378296494,7.180529228406497,0.0
902,902,905,407,male,55.0,3,0.44,21.71,36.1,1,1,0,847.0,yes,6.008327554319921,4.659399102888698,0.6633249580710799
903,903,906,614,female,74.0,3,0.13,106.77,129.09,0,1,0,474.0,no,11.361778029868388,10.332956982393762,0.36055512754639896
904,904,907,339,female,45.0,4,6.11,6.11,6.11,0,1,0,499.0,yes,2.471841418861655,2.471841418861655,2.471841418861655
905,905,908,687,female,21.0,6,373.19,373.19,373.19,0,1,0,674.0,no,19.3181262031285,19.3181262031285,19.3181262031285
906,906,909,611,male,45.0,4,0.0,176.05,302.03,1,1,0,673.0,no,17.379010328554383,13.26838347350573,0.0
907,907,910,778,male,17.0,6,0.64,511.92,619.07,0,1,0,454.0,no,24.88111733825473,22.625649161957764,0.8
908,908,911,300,female,40.0,6,2.57,188.04,325.84,1,0,0,936.0,yes,18.05103875127412,13.712767773137559,1.6031219541881396
909,909,912,966,female,65.0,5,0.08,146.22,169.46,0,1,0,661.0,yes,13.017680284904834,12.09214621148785,0.282842712474619
910,910,913,536,female,55.0,2,0.26,371.72,442.97,0,1,0,798.0,yes,21.046852496276017,19.280041493731282,0.5099019513592785
911,911,914,238,female,33.0,5,267.86,267.86,267.86,0,1,0,1200.0,yes,16.36642905462276,16.36642905462276,16.36642905462276
912,912,915,508,female,57.0,4,9.77,126.69,166.84,0,1,0,819.0,yes,12.916655913974019,11.255665240224586,3.1256999216175565
913,913,916,689,female,35.0,4,252.3,252.3,252.3,0,1,0,193.0,no,15.883954167649817,15.883954167649817,15.883954167649817
914,914,917,857,male,52.0,4,221.38,221.38,221.38,0,1,0,236.0,no,14.878844041120937,14.878844041120937,14.878844041120937
915,915,918,55,male,60.0,3,36.02,104.83,226.34,1,1,0,1340.0,yes,15.04460036026215,10.238652255057792,6.001666435249463
916,916,919,702,male,40.0,2,0.97,127.1,178.86,0,1,0,465.0,yes,13.373855091184442,11.273863579093016,0.9848857801796105
917,917,920,12,female,53.0,4,266.2,266.2,266.2,1,0,0,1278.0,yes,16.31563667161046,16.31563667161046,16.31563667161046
918,918,921,330,male,55.0,4,58.13,153.07,438.79,1,0,0,1138.0,yes,20.94731486372418,12.372146135574054,7.624303246854758
919,919,922,789,male,36.0,7,1.27,340.98,450.34,0,1,0,442.0,no,21.221215799289162,18.465643774317755,1.1269427669584644
920,920,923,587,male,90.0,4,16.17,72.83,215.58,0,1,0,759.0,yes,14.682642813880614,8.534049449118513,4.02119385257662
921,921,924,398,female,21.0,6,0.93,57.28,86.19,0,1,1,582.0,no,9.283856957105705,7.5683551713698005,0.9643650760992956
922,922,925,405,female,44.0,2,17.35,38.59,86.19,0,1,0,905.0,yes,9.283856957105705,6.212084996198942,4.165333119931706
923,923,926,879,female,61.0,3,47.14,166.42,386.29,1,1,0,1028.0,yes,19.654261624390777,12.900387591076479,6.865857557508749
924,924,927,547,male,28.0,2,47.02,992.26,1039.28,0,1,0,303.0,no,32.23786593433256,31.50015872975881,6.857113095173507
925,925,928,942,male,48.0,5,0.24,366.15,388.48,0,0,1,282.0,yes,19.709895991607873,19.135046380921054,0.4898979485566356
926,926,929,481,male,32.0,5,0.17,361.41,643.45,0,1,0,660.0,no,25.366316248127163,19.010786411929413,0.41231056256176607
927,927,930,480,female,29.0,2,437.64,437.64,437.64,0,1,0,583.0,no,20.919847035769646,20.919847035769646,20.919847035769646
928,928,931,901,male,66.0,3,0.0,2.48,2.49,1,0,0,1095.0,yes,1.57797338380595,1.5748015748023623,0.0
929,929,932,898,male,48.0,4,80.24,466.33,839.58,0,1,1,608.0,no,28.97550689806824,21.594675269612182,8.957678270623477
930,930,933,623,male,63.0,4,485.36,485.36,485.36,0,1,0,809.0,yes,22.03088740836374,22.03088740836374,22.03088740836374
931,931,934,931,male,25.0,5,250.13,250.13,250.13,1,0,0,600.0,no,15.815498727514097,15.815498727514097,15.815498727514097
932,932,935,583,male,54.0,6,2.26,104.0,195.67,0,1,1,695.0,no,13.988209320710066,10.198039027185569,1.5033296378372907
933,933,936,851,male,22.0,5,0.13,136.06,206.24,1,1,1,480.0,no,14.361058456812994,11.664475984801031,0.36055512754639896
934,934,937,184,male,42.0,4,0.01,21.55,54.25,0,1,1,990.0,yes,7.365459931328117,4.642197755374064,0.1
935,935,938,465,female,59.0,6,0.32,298.95,329.65,0,1,0,345.0,yes,18.15626613596529,17.290170618012997,0.565685424949238
936,936,939,905,male,30.0,7,0.0,171.93,335.18,1,1,1,470.0,no,18.307921782660095,13.112208052040664,0.0
937,937,940,573,female,29.0,5,0.16,241.38,277.76,1,1,0,608.0,yes,16.666133324799727,15.536408851468861,0.4
938,938,941,978,male,39.0,2,0.01,390.98,951.83,0,1,0,170.0,no,30.851742252261865,19.77321420508057,0.1
939,939,942,107,female,59.0,6,3.57,207.65,479.27,0,1,0,1073.0,no,21.89223606669725,14.410065926289164,1.8894443627691184
940,940,943,227,female,62.0,1,117.08,465.98,583.06,1,0,1,952.0,yes,24.146635376383184,21.586569898897785,10.820351195779184
941,941,944,515,male,58.0,5,0.03,181.44,371.49,1,1,1,202.0,no,19.274075853332114,13.46996659238619,0.17320508075688773
942,942,945,474,female,18.0,4,24.19,230.76,470.41,0,1,0,693.0,no,21.68893727225933,15.190786681406594,4.9183330509431755
943,943,946,357,female,20.0,4,0.78,101.26,123.02,0,1,0,303.0,no,11.091438139393826,10.062802790475425,0.8831760866327847
944,944,947,500,female,55.0,1,559.89,559.89,559.89,0,0,1,1021.0,yes,23.661994844053194,23.661994844053194,23.661994844053194
945,945,948,274,female,34.0,8,3.71,133.66,328.4,0,1,0,1121.0,yes,18.121810064118872,11.561141812122191,1.9261360284258222
946,946,949,759,female,58.0,2,16.1,246.36,405.13,1,1,0,462.0,no,20.12784141431962,15.695859326586742,4.012480529547776
947,947,950,488,male,46.0,6,0.41,127.41,252.03,0,1,0,1471.0,yes,15.875452749449384,11.287603820120548,0.6403124237432849
948,948,951,925,female,66.0,7,4.7,323.68,396.39,1,1,0,523.0,yes,19.9095454493567,17.991108915239217,2.16794833886788
949,949,952,374,female,21.0,3,177.91,177.91,177.91,0,1,0,391.0,no,13.33829074506925,13.33829074506925,13.33829074506925
950,950,953,732,female,64.0,8,0.0,166.27,181.89,1,0,0,1019.0,yes,13.486660075793413,12.894572501638045,0.0
951,951,954,741,male,29.0,3,50.05,235.44,285.49,0,1,0,717.0,no,16.89644933114647,15.344054223053305,7.074602462329597
952,952,956,991,male,50.0,7,18.44,42.56,82.67,1,0,0,737.0,yes,9.092304438369846,6.523802572120037,4.294182110716778
953,953,957,621,male,22.0,4,121.91,215.56,337.47,1,0,0,683.0,yes,18.370356556147733,14.681961721786363,11.041286156965592
954,954,958,697,male,34.0,4,18.71,346.1,425.99,0,1,0,542.0,no,20.63952518833706,18.603763060198332,4.325505750776434
955,955,959,269,female,21.0,4,368.88,368.88,368.88,0,1,0,738.0,yes,19.2062489830784,19.2062489830784,19.2062489830784
956,956,960,203,male,75.0,4,25.89,224.94,408.92,1,1,0,1201.0,yes,20.221770446723998,14.997999866648886,5.088221693283421
957,957,961,27,male,40.0,2,0.29,365.86,529.77,0,1,0,766.0,yes,23.01673304359244,19.127467161127214,0.5385164807134504
958,958,962,15,male,22.0,5,0.0,196.03,216.24,1,1,1,1027.0,no,14.705101155721438,14.001071387576024,0.0
959,959,963,442,female,48.0,7,0.06,2.04,2.5,1,1,0,469.0,yes,1.5811388300841898,1.42828568570857,0.2449489742783178
960,960,964,96,male,36.0,8,0.2,383.13,614.67,0,1,0,679.0,no,24.792539200332023,19.57370685383839,0.4472135954999579
961,961,965,183,female,50.0,4,1.64,165.27,219.63,0,1,0,1024.0,no,14.819919028118878,12.855738018488088,1.2806248474865698
962,962,966,822,male,72.0,4,0.26,236.05,290.13,1,0,0,887.0,yes,17.03320286968954,15.363918770938618,0.5099019513592785
963,963,967,692,male,61.0,5,0.33,1.41,2.49,0,1,0,496.0,yes,1.57797338380595,1.1874342087037917,0.5744562646538028
964,964,968,794,male,43.0,3,19.26,351.57,395.05,1,0,1,1005.0,yes,19.87586476106134,18.750199998933343,4.3886216514983385
965,965,969,580,male,24.0,3,24.88,142.89,314.49,0,1,1,386.0,no,17.733865906789756,11.953660527219267,4.98798556533597
966,966,970,244,male,55.0,4,49.38,216.89,400.84,0,1,1,896.0,yes,20.02098898656108,14.727185746095552,7.027090436304346
967,967,971,386,male,90.0,5,0.0,1.69,2.48,1,1,0,928.0,yes,1.5748015748023623,1.3,0.0
968,968,972,5,male,39.0,3,432.28,432.28,432.28,0,1,0,626.0,no,20.791344352879157,20.791344352879157,20.791344352879157
969,969,973,136,male,81.0,7,0.69,155.46,160.21,0,1,0,1245.0,yes,12.657408897558774,12.4683599563054,0.8306623862918074
970,970,974,32,female,84.0,5,324.23,324.23,324.23,1,0,0,1364.0,no,18.006387755460562,18.006387755460562,18.006387755460562
971,971,975,860,female,55.0,5,183.31,183.31,183.31,0,1,0,328.0,no,13.539202339872169,13.539202339872169,13.539202339872169
972,972,976,932,female,29.0,6,2.98,122.42,353.1,0,1,0,699.0,no,18.790955271087206,11.064357188738983,1.7262676501632068
973,973,977,415,female,49.0,5,299.65,299.65,299.65,0,1,0,1162.0,yes,17.31040149736568,17.31040149736568,17.31040149736568
974,974,978,338,female,18.0,6,43.99,325.37,369.36,0,1,0,487.0,no,19.21874085365636,18.03801541190161,6.632495759516172
975,975,979,902,male,87.0,9,38.81,90.32,178.31,1,0,1,963.0,yes,13.35327675141948,9.503683496413377,6.229767250869008
976,976,980,644,female,32.0,4,304.19,304.19,304.19,0,0,1,1055.0,yes,17.44104354676061,17.44104354676061,17.44104354676061
977,977,981,446,male,58.0,9,0.19,35.91,41.58,1,0,0,953.0,yes,6.448255578061403,5.9924953066314535,0.43588989435406733
978,978,982,815,male,21.0,6,0.39,271.92,628.01,0,1,1,614.0,no,25.060127693210184,16.48999696785903,0.6244997998398398
979,979,983,191,female,69.0,1,5.04,103.42,191.48,0,1,1,1113.0,yes,13.837629854855924,10.169562429131354,2.244994432064365
980,980,984,314,male,54.0,4,0.7,432.75,433.45,1,0,0,936.0,no,20.819462048765814,20.80264406271472,0.8366600265340756
981,981,985,350,male,24.0,2,4.08,516.71,728.17,0,1,0,512.0,no,26.984625252169057,22.731256014571656,2.0199009876724157
982,982,986,793,male,36.0,5,869.78,869.78,869.78,0,1,0,615.0,no,29.492032822442063,29.492032822442063,29.492032822442063
983,983,987,685,male,75.0,1,2.63,220.87,481.83,0,1,0,732.0,yes,21.950626414751813,14.86169573097229,1.6217274740226855
984,984,988,308,male,42.0,4,0.08,233.24,489.48,1,0,1,1064.0,no,22.12419490060599,15.27219696049,0.282842712474619
985,985,989,233,male,61.0,3,0.0,709.66,759.36,0,1,1,659.0,no,27.55648743943974,26.639444438651495,0.0
986,986,990,367,male,73.0,8,0.0,46.29,95.93,0,1,1,593.0,no,9.79438614717635,6.80367547726962,0.0
987,987,991,146,female,35.0,3,0.0,1.78,2.5,1,1,1,1238.0,yes,1.5811388300841898,1.3341664064126333,0.0
988,988,992,329,male,90.0,6,0.39,370.24,530.29,0,1,0,217.0,yes,23.028026402625127,19.24162155328911,0.6244997998398398
989,989,993,36,male,68.0,6,9.45,245.93,353.27,1,0,1,1251.0,yes,18.795478179604796,15.682155464093576,3.0740852297878796
990,990,994,874,female,43.0,1,277.36,277.36,277.36,0,1,0,1068.0,yes,16.65412861725284,16.65412861725284,16.65412861725284
991,991,995,661,female,40.0,6,261.84,261.84,261.84,1,0,0,626.0,yes,16.181470884935027,16.181470884935027,16.181470884935027
992,992,996,337,male,52.0,5,2.23,216.07,375.96,1,1,0,1190.0,yes,19.38968798098618,14.699319712149947,1.493318452306808
993,993,997,190,female,78.0,4,372.34,372.34,372.34,1,0,0,1181.0,yes,19.296113598338916,19.296113598338916,19.296113598338916
994,994,998,737,female,64.0,5,169.48,169.48,169.48,0,1,0,1117.0,yes,13.018448448259877,13.018448448259877,13.018448448259877
995,995,999,669,female,22.0,6,0.0,195.72,265.07,0,1,0,264.0,no,16.28097048704407,13.989996426018129,0.0
